2012-11-02,13093.160156
2012-11-01,13232.620117
2012-10-31,13096.459961
2012-10-26,13107.209961
2012-10-25,13103.679688
2012-10-24,13077.339844
2012-10-23,13102.530273
2012-10-22,13345.889648
2012-10-19,13343.509766
2012-10-18,13548.94043
2012-10-17,13557.00
2012-10-16,13551.780273
2012-10-15,13424.230469
2012-10-12,13328.849609
2012-10-11,13326.389648
2012-10-10,13344.969727
2012-10-09,13473.530273
2012-10-08,13583.650391
2012-10-05,13610.150391
2012-10-04,13575.360352
2012-10-03,13494.610352
2012-10-02,13482.360352
2012-10-01,13515.110352
2012-09-28,13437.129883
2012-09-27,13485.969727
2012-09-26,13413.509766
2012-09-25,13457.549805
2012-09-24,13558.919922
2012-09-21,13579.469727
2012-09-20,13596.929688
2012-09-19,13577.959961
2012-09-18,13564.639648
2012-09-17,13553.099609
2012-09-14,13593.370117
2012-09-13,13539.860352
2012-09-12,13333.349609
2012-09-11,13323.360352
2012-09-10,13254.290039
2012-09-07,13306.639648
2012-09-06,13292.00
2012-09-05,13047.480469
2012-09-04,13035.94043
2012-08-31,13090.839844
2012-08-30,13000.709961
2012-08-29,13107.480469
2012-08-28,13102.990234
2012-08-27,13124.669922
2012-08-24,13157.969727
2012-08-23,13057.459961
2012-08-22,13172.759766
2012-08-21,13203.580078
2012-08-20,13271.639648
2012-08-17,13275.200195
2012-08-16,13250.110352
2012-08-15,13164.780273
2012-08-14,13172.139648
2012-08-13,13169.429688
2012-08-10,13207.950195
2012-08-09,13165.19043
2012-08-08,13175.639648
2012-08-07,13168.599609
2012-08-06,13117.509766
2012-08-03,13096.169922
2012-08-02,12878.879883
2012-08-01,12976.129883
2012-07-31,13008.679688
2012-07-30,13073.009766
2012-07-27,13075.660156
2012-07-26,12887.929688
2012-07-25,12676.049805
2012-07-24,12617.320312
2012-07-23,12721.459961
2012-07-20,12822.570312
2012-07-19,12943.360352
2012-07-18,12908.700195
2012-07-17,12805.540039
2012-07-16,12727.209961
2012-07-13,12777.089844
2012-07-12,12573.269531
2012-07-11,12604.530273
2012-07-10,12653.120117
2012-07-09,12736.290039
2012-07-06,12772.469727
2012-07-05,12896.669922
2012-07-03,12943.660156
2012-07-02,12871.389648
2012-06-29,12880.089844
2012-06-28,12602.259766
2012-06-27,12627.009766
2012-06-26,12534.669922
2012-06-25,12502.660156
2012-06-22,12640.780273
2012-06-21,12573.570312
2012-06-20,12824.389648
2012-06-19,12837.330078
2012-06-18,12741.820312
2012-06-15,12767.169922
2012-06-14,12651.910156
2012-06-13,12496.379883
2012-06-12,12573.799805
2012-06-11,12411.230469
2012-06-08,12554.200195
2012-06-07,12460.959961
2012-06-06,12414.790039
2012-06-05,12127.950195
2012-06-04,12101.459961
2012-06-01,12118.570312
2012-05-31,12393.450195
2012-05-30,12419.860352
2012-05-29,12580.69043
2012-05-25,12454.830078
2012-05-24,12529.75
2012-05-23,12496.150391
2012-05-22,12502.80957
2012-05-21,12504.480469
2012-05-18,12369.379883
2012-05-17,12442.490234
2012-05-16,12598.549805
2012-05-15,12632.00
2012-05-14,12695.349609
2012-05-11,12820.599609
2012-05-10,12855.040039
2012-05-09,12835.05957
2012-05-08,12932.089844
2012-05-07,13008.530273
2012-05-04,13038.269531
2012-05-03,13206.589844
2012-05-02,13268.570312
2012-05-01,13279.320312
2012-04-30,13213.629883
2012-04-27,13228.30957
2012-04-26,13204.620117
2012-04-25,13090.719727
2012-04-24,13001.55957
2012-04-23,12927.169922
2012-04-20,13029.259766
2012-04-19,12964.099609
2012-04-18,13032.75
2012-04-17,13115.540039
2012-04-16,12921.410156
2012-04-13,12849.589844
2012-04-12,12986.580078
2012-04-11,12805.389648
2012-04-10,12715.929688
2012-04-09,12929.589844
2012-04-05,13060.139648
2012-04-04,13074.75
2012-04-03,13199.549805
2012-04-02,13264.490234
2012-03-30,13212.040039
2012-03-29,13145.820312
2012-03-28,13126.209961
2012-03-27,13197.730469
2012-03-26,13241.629883
2012-03-23,13080.730469
2012-03-22,13046.139648
2012-03-21,13124.620117
2012-03-20,13170.19043
2012-03-19,13239.129883
2012-03-16,13232.620117
2012-03-15,13252.759766
2012-03-14,13194.099609
2012-03-13,13177.679688
2012-03-12,12959.709961
2012-03-09,12922.019531
2012-03-08,12907.94043
2012-03-07,12837.330078
2012-03-06,12759.150391
2012-03-05,12962.80957
2012-03-02,12977.570312
2012-03-01,12980.299805
2012-02-29,12952.070312
2012-02-28,13005.120117
2012-02-27,12981.509766
2012-02-24,12982.950195
2012-02-23,12984.69043
2012-02-22,12938.669922
2012-02-21,12965.69043
2012-02-17,12949.870117
2012-02-16,12904.080078
2012-02-15,12780.950195
2012-02-14,12878.280273
2012-02-13,12874.040039
2012-02-10,12801.230469
2012-02-09,12890.459961
2012-02-08,12883.950195
2012-02-07,12878.200195
2012-02-06,12845.129883
2012-02-03,12862.230469
2012-02-02,12705.410156
2012-02-01,12716.459961
2012-01-31,12632.910156
2012-01-30,12653.719727
2012-01-27,12660.459961
2012-01-26,12734.629883
2012-01-25,12758.849609
2012-01-24,12675.75
2012-01-23,12708.820312
2012-01-20,12720.480469
2012-01-19,12623.980469
2012-01-18,12578.950195
2012-01-17,12482.070312
