2013-11-27,99,8
2013-11-26,99,9
2013-11-25,97,10
2013-11-22,99,13
2013-11-21,97,14
2013-11-20,98,15
2013-11-19,99,16
2013-11-18,97,17
2013-11-15,99,20
2013-11-14,99,-42
2013-11-13,98,-42
2013-11-12,99,-41
2013-11-11,97,-40
2013-11-08,98,-37
2013-11-07,99,-36
2013-11-06,92,-35
2013-11-05,93,-34
2013-11-04,94,-33
2013-11-01,97,-30
2013-10-31,98,-29
2013-10-30,99,-28
2013-10-29,59,-27
2013-10-28,60,-26
2013-10-25,63,-23
2013-10-24,64,-22
2013-10-23,65,-21
2013-10-22,66,-20
2013-10-21,67,-19
2013-10-18,70,-16
2013-10-17,71,-15
2013-10-16,72,-14
2013-10-15,73,-13
2013-10-14,74,-12
2013-10-11,77,-9
2013-10-10,78,-8
2013-10-09,79,-7
2013-10-08,80,-6
2013-10-07,81,-5
2013-10-04,84,-2
2013-10-03,85,-1
2013-10-02,86,0
2013-10-01,87,1
2013-09-30,88,2
2013-09-27,91,5
2013-09-26,92,6
2013-09-25,93,7
2013-09-24,94,8
2013-09-23,95,9
2013-09-20,98,12
2013-09-19,99,13
2013-09-18,53,14
2013-09-17,54,15
2013-09-16,55,16
2013-09-13,58,19
2013-09-12,59,-43
2013-09-11,60,-45
2013-09-10,61,-45
2013-09-09,62,-44
2013-09-06,65,-41
2013-09-05,66,-40
2013-09-04,67,-39
2013-09-03,68,-38
2013-08-30,72,-34
2013-08-29,73,-33
2013-08-28,74,-32
2013-08-27,75,-31
2013-08-26,76,-30
2013-08-23,79,-27
2013-08-22,80,-26
2013-08-21,81,-25
2013-08-20,82,-24
2013-08-19,83,-45
2013-08-16,86,-42
2013-08-15,87,-43
2013-08-14,88,-42
2013-08-13,89,-45
2013-08-12,90,-44
2013-08-09,93,-41
2013-08-08,94,-40
2013-08-07,95,-39
2013-08-06,96,-38
2013-08-05,97,-37
2013-08-02,99,-34
2013-08-01,91,-33
2013-07-31,92,-45
2013-07-30,93,-45
2013-07-29,94,-45
2013-07-26,97,-43
2013-07-25,98,-43
2013-07-24,99,-45
2013-07-23,95,-45
2013-07-22,96,-44
2013-07-19,99,-43
2013-07-18,97,-43
2013-07-17,98,-42
2013-07-16,99,-41
2013-07-15,97,-40
2013-07-12,99,-37
2013-07-11,56,-36
2013-07-10,57,-35
2013-07-09,58,-34
2013-07-08,59,-33
2013-07-05,62,-30
2013-07-03,64,-28
2013-07-02,65,-27
2013-07-01,66,-26
2013-06-28,69,-23
2013-06-27,70,-22
2013-06-26,71,-21
2013-06-25,72,-20
2013-06-24,73,-19
2013-06-21,76,-16
2013-06-20,77,-15
2013-06-19,78,-14
2013-06-18,79,-13
2013-06-17,80,-45
2013-06-14,83,-43
2013-06-13,84,-46
2013-06-12,85,-46
2013-06-11,86,-46
2013-06-10,87,-45
2013-06-07,90,-44
2013-06-06,91,-46
2013-06-05,92,-46
2013-06-04,93,-46
2013-06-03,94,-46
2013-05-31,97,-43
2013-05-30,98,-42
2013-05-29,99,-41
2013-05-28,93,-40
2013-05-24,97,-44
2013-05-23,98,-46
2013-05-22,99,-45
2013-05-21,96,-44
2013-05-20,97,-43
2013-05-17,98,-40
2013-05-16,99,-39
2013-05-15,99,-38
2013-05-14,96,-37
2013-05-13,97,-36
2013-05-10,98,-33
2013-05-09,99,-32
2013-05-08,99,-31
2013-05-07,96,-30
2013-05-06,97,-29
2013-05-03,78,-26
2013-05-02,79,-25
2013-05-01,80,-24
2013-04-30,81,-23
2013-04-29,82,-22
2013-04-26,85,-19
2013-04-25,86,-18
2013-04-24,87,-17
2013-04-23,88,-47
2013-04-22,89,-46
2013-04-19,92,-43
2013-04-18,93,-48
2013-04-17,94,-48
2013-04-16,95,-47
2013-04-15,96,-50
2013-04-12,99,-48
2013-04-11,99,-47
2013-04-10,99,-46
2013-04-09,93,-45
2013-04-08,94,-44
2013-04-05,97,-41
